Column A,Column B,P-Value,Word Count
122,198,0.040100009,22
122,208,0.042257317,22
122,216,0.046574131,21
122,220,0.036023753,19
122,226,0.029772876,8
122,227,0.041026955,14
122,228,0.039965657,11
122,230,0.045996614,19
122,231,0.033298631,22
122,232,0.049397678,21
122,233,0.047399085,19
122,236,0.049328918,21
122,241,0.043486681,16
122,252,0.046217573,21
122,256,0.048397009,19
122,262,0.041984722,20
122,263,0.033702659,16
122,264,0.036072725,22
122,265,0.048890366,16
122,269,0.049833056,19
122,270,0.047335754,21
122,271,0.04200552,20
122,272,0.04200552,20
122,273,0.04200552,20
122,275,0.044015362,20
122,276,0.04200552,20
122,277,0.049670228,21
122,279,0.037308284,9
123,19,0.039082948,58
123,40,0.035014981,6
123,80,0.049669536,9
123,84,0.042024306,58
123,122,0.038084672,22
123,131,0.041785168,7
123,132,0.048051561,50
123,151,0.035522337,7
123,165,0.045428006,39
123,170,0.037339124,13
123,174,0.049734598,15
123,213,0.049669536,8
124,19,0.046939903,32
124,38,0.041969215,51
124,74,0.049118062,18
124,80,0.049389389,9
124,106,0.035014981,7
124,147,0.041551068,58
124,151,0.044736168,19
124,156,0.0356919,16
124,213,0.035522337,7
124,279,0.04135891,10
125,38,0.049389389,12
125,41,0.045257992,26
125,80,0.042062733,9
125,106,0.036578478,11
125,115,0.0493869,32
125,122,0.044015362,21
125,147,0.048504731,59
125,149,0.037777606,17
125,151,0.046328219,18
125,154,0.041438009,36
125,202,0.038412304,19
125,211,0.044010984,10
125,213,0.0390625,8
125,253,0.03259524,15
126,25,0.047663395,22
126,38,0.045817553,44
126,64,0.048496058,76
126,87,0.048181652,42
126,115,0.042917077,40
126,151,0.04199881,31
126,165,0.048250416,50
126,171,0.044259066,75
127,38,0.045242508,51
127,41,0.047566396,24
127,43,0.044226079,52
127,45,0.046425133,10
127,64,0.045022912,69
127,98,0.035465865,10
127,106,0.040660723,11
127,111,0.049911124,61
127,115,0.042269986,24
127,128,0.049901983,74
127,147,0.038611862,58
127,149,0.049346107,23
127,151,0.04170969,21
127,153,0.038296663,44
127,170,0.048698786,46
127,171,0.049219415,77
127,174,0.047423827,25
128,17,0.044668447,72
128,19,0.046059159,63
128,23,0.045563275,51
128,25,0.048388168,46
128,31,0.039886299,49
128,66,0.04819054,52
128,71,0.042890051,16
128,84,0.038694091,81
128,93,0.039576406,50
128,120,0.049576824,60
128,122,0.033252099,22
128,127,0.049901983,74
128,131,0.04284674,42
128,132,0.040970781,41
128,149,0.04926997,16
128,151,0.033232681,20
128,165,0.049780509,44
128,178,0.047386019,22
128,227,0.041126865,14
128,240,0.041785168,8
128,279,0.045044079,12
129,106,0.03125,7
129,122,0.04387727,22
129,132,0.041144841,53
129,151,0.039974229,21
129,154,0.037166353,36
129,156,0.040920864,12
129,161,0.049920049,21
129,166,0.046875,7
129,183,0.049740553,20
129,199,0.041810543,9
129,239,0.032000311,21
129,240,0.036031686,7
130,17,0.043825584,11
130,19,0.0481402,32
130,38,0.036523084,52
130,56,0.035014981,6
130,71,0.035522337,7
130,80,0.042062733,9
130,87,0.035014981,6
130,95,0.036031686,8
130,98,0.03125,6
130,106,0.03125,7
130,113,0.035522337,6
130,122,0.039974229,22
130,131,0.035522337,6
130,151,0.046875,7
130,169,0.035522337,6
130,183,0.035522337,7
130,190,0.041311226,15
130,199,0.043825584,11
130,210,0.036031686,7
130,211,0.049601852,10
130,225,0.035522337,7
130,228,0.046926179,18
130,236,0.036031686,7
130,240,0.035522337,7
130,253,0.032767031,15
130,258,0.037308284,10
130,259,0.035014981,6
130,278,0.035522337,7
131,5,0.035014981,9
131,25,0.03125,6
131,34,0.046637188,41
131,37,0.042407642,34
131,38,0.040812664,40
131,39,0.035014981,7
131,41,0.043703423,34
131,43,0.045263667,34
131,44,0.03125,6
131,51,0.04215345,7
131,53,0.03125,6
131,61,0.046813013,40
131,66,0.035522337,6
131,77,0.04039281,35
131,80,0.033290148,39
131,83,0.045171648,44
131,91,0.045132022,39
131,107,0.046490916,40
131,109,0.045207675,46
131,113,0.036926662,37
131,115,0.043329828,33
131,119,0.035522337,7
131,123,0.041785168,7
131,128,0.04284674,42
131,130,0.035522337,6
131,140,0.047396383,41
131,147,0.047211442,36
131,149,0.041400445,31
131,151,0.04499056,19
131,153,0.048015435,40
131,154,0.046864058,31
131,155,0.046472172,51
131,156,0.036125666,46
131,170,0.047948649,39
131,171,0.049871199,33
131,176,0.046106929,35
131,177,0.045971513,51
131,178,0.049170479,35
131,184,0.043639279,42
131,190,0.049202203,34
131,191,0.035014981,7
131,201,0.049347593,31
131,216,0.042136186,51
131,222,0.045775875,41
131,223,0.048868039,41
131,224,0.049648838,39
131,226,0.03125,6
131,227,0.03815773,14
131,228,0.036031686,7
131,239,0.041514287,35
131,242,0.043781021,34
131,243,0.047024475,39
131,245,0.048781043,34
131,250,0.049502346,45
131,252,0.035522337,7
131,259,0.034285406,28
131,269,0.036031686,7
131,274,0.04941162,7
131,277,0.04941162,7
131,279,0.03125,7
132,9,0.049109539,10
132,12,0.049184075,35
132,21,0.039480213,27
132,25,0.049420751,12
132,34,0.045795039,36
132,37,0.034983916,31
132,38,0.047670381,26
132,40,0.044589599,39
132,41,0.041540067,31
132,43,0.043536306,31
132,52,0.046679238,36
132,53,0.045844651,39
132,57,0.036470988,36
132,61,0.043408968,31
132,64,0.048726796,31
132,69,0.038506924,31
132,74,0.044901513,29
132,76,0.049446212,50
132,77,0.039078773,30
132,80,0.031690081,31
132,81,0.046266974,37
132,84,0.034006403,6
132,86,0.0445794,36
132,87,0.039437693,26
132,89,0.034779699,54
132,91,0.034582953,29
132,93,0.036485725,12
132,95,0.036705824,31
132,101,0.045311715,34
132,106,0.04215345,7
132,107,0.029673465,30
132,109,0.037171951,39
132,111,0.040668618,59
132,113,0.047412999,31
132,115,0.046542491,30
132,123,0.048051561,50
132,128,0.040970781,41
132,129,0.041144841,53
132,133,0.046570386,39
132,140,0.041448274,39
132,146,0.040939581,37
132,147,0.032992817,30
132,149,0.035992645,17
132,150,0.047886581,34
132,151,0.041656211,20
132,153,0.044118972,31
132,154,0.036859911,25
132,155,0.048033559,35
132,156,0.042482563,29
132,157,0.041769692,36
132,160,0.037034819,43
132,161,0.034403759,24
132,169,0.047262982,41
132,170,0.043444452,29
132,171,0.046893226,30
132,174,0.041956795,30
132,176,0.036760911,30
132,177,0.048743876,50
132,181,0.035014981,6
132,183,0.046199826,23
132,184,0.039376701,26
132,187,0.043444233,33
132,190,0.042864481,42
132,191,0.042901206,29
132,194,0.038900133,50
132,195,0.042959212,56
132,200,0.047261103,34
132,201,0.048873488,30
132,211,0.040912812,29
132,215,0.039450971,37
132,216,0.042182643,41
132,222,0.041577857,31
132,223,0.04081692,39
132,224,0.04621147,35
132,226,0.04878765,39
132,227,0.032088734,10
132,228,0.049778433,11
132,239,0.047021611,31
132,241,0.040660723,12
132,242,0.046472003,30
132,243,0.047046481,38
132,245,0.03706887,30
132,259,0.038568272,28
132,278,0.043543006,39
132,279,0.028314055,10
133,25,0.044870355,89
133,106,0.035522337,6
133,132,0.046570386,39
133,149,0.046697186,18
133,151,0.049118106,18
133,156,0.046321364,19
133,165,0.04942069,48
133,213,0.035014981,7
133,236,0.035522337,6
133,279,0.030790404,13
134,45,0.034287968,8
134,49,0.04772199,25
134,115,0.038579953,43
134,151,0.04853949,22
134,156,0.045666505,13
134,171,0.04215345,10
134,279,0.038326608,20
135,21,0.034287968,7
135,33,0.03125,7
135,34,0.04215345,7
135,38,0.041785168,7
135,74,0.047321415,22
135,80,0.03125,6
135,89,0.04982695,8
135,106,0.035522337,6
135,109,0.04130723,8
135,115,0.049225315,23
135,140,0.041785168,7
135,149,0.046875,7
135,151,0.03125,7
135,158,0.046875,7
135,161,0.03125,7
135,174,0.03812375,26
135,178,0.035594713,26
135,179,0.049389389,8
135,184,0.049288352,25
135,188,0.03125,6
135,213,0.03125,6
135,215,0.040570513,26
135,217,0.03125,7
135,245,0.038631505,27
135,259,0.03125,7
136,17,0.04215345,8
136,37,0.041756748,35
136,38,0.045118792,46
136,61,0.038692701,40
136,98,0.041785168,7
136,151,0.049860204,20
136,166,0.035522337,6
136,168,0.041785168,8
136,176,0.038026104,39
136,178,0.044481891,30
136,210,0.035522337,6
136,222,0.039589362,37
136,236,0.035014981,6
136,240,0.035522337,6
136,253,0.041785168,7
136,278,0.048343687,39
137,21,0.03125,7
137,33,0.034287968,7
137,40,0.042062733,10
137,45,0.03125,7
137,55,0.037156114,17
137,56,0.04215345,8
137,74,0.031865021,10
137,75,0.046567761,10
137,80,0.029772876,8
137,91,0.043825584,10
137,102,0.034287968,7
137,103,0.034287968,7
137,106,0.035522337,6
137,107,0.034287968,9
137,122,0.029772876,8
137,146,0.028211367,10
137,149,0.042252107,14
137,151,0.047267627,18
137,156,0.043270427,9
137,161,0.034287968,7
137,171,0.036135877,9
137,178,0.04130723,8
137,179,0.031976819,10
137,185,0.04130723,8
137,186,0.04130723,8
137,187,0.040663178,16
137,188,0.035522337,6
137,190,0.032970856,15
137,199,0.043640357,9
137,201,0.03125,7
137,211,0.032815859,10
137,213,0.035522337,7
137,214,0.031641777,10
137,215,0.035014981,7
137,234,0.031424347,7
137,242,0.04019817,15
137,243,0.04215345,7
137,245,0.04019817,15
137,259,0.03125,7
138,45,0.034287968,8
138,106,0.046710479,11
138,122,0.048814512,16
138,149,0.049341027,18
138,151,0.03482463,18
138,156,0.037412507,12
138,165,0.045999307,47
138,171,0.04215345,10
138,201,0.036031686,9
139,21,0.045209851,14
139,23,0.046096963,31
139,41,0.044464905,14
139,75,0.043687373,15
139,80,0.043644911,15
139,106,0.04534035,11
139,151,0.042710154,19
139,165,0.04728029,31
139,169,0.035014981,6
139,219,0.0432208,15
139,253,0.046737809,15
139,259,0.044595676,11
140,17,0.044385014,72
140,19,0.049508213,42
140,22,0.046109939,47
140,23,0.045946719,49
140,25,0.045830603,65
140,31,0.049890351,50
140,44,0.0390625,8
140,50,0.04264413,45
140,51,0.035240224,8
140,53,0.0390625,8
140,84,0.040983034,56
140,90,0.042589375,47
140,93,0.049347661,50
140,120,0.028972768,8
140,131,0.047396383,41
140,132,0.041448274,39
140,135,0.041785168,7
140,151,0.049833056,20
140,165,0.047344706,40
140,196,0.035522337,7
140,197,0.035522337,7
140,220,0.0390625,8
140,226,0.0390625,8
140,259,0.048671974,29
140,262,0.039539969,44
140,275,0.045891886,50
141,1,0.032858824,19
141,16,0.049949976,14
141,17,0.047824791,19
141,18,0.049949976,14
141,26,0.049949976,14
141,33,0.038315024,17
141,37,0.045233807,13
141,38,0.047253465,48
141,41,0.031641777,13
141,52,0.038347444,19
141,54,0.04879143,27
141,55,0.049118106,18
141,56,0.034610558,11
141,68,0.032700584,20
141,80,0.049879839,14
141,82,0.042062733,13
141,98,0.033821915,19
141,102,0.047659944,15
141,103,0.047659944,15
141,106,0.033006258,7
141,113,0.0476828,22
141,115,0.041849521,22
141,122,0.029257694,19
141,147,0.049792448,95
141,149,0.042315275,14
141,151,0.04771488,15
141,153,0.049431703,34
141,154,0.045322852,37
141,156,0.042315275,10
141,159,0.041797648,22
141,161,0.035328945,15
141,174,0.044939656,21
141,178,0.032681102,15
141,185,0.03815773,15
141,186,0.03815773,15
141,187,0.044914498,13
141,188,0.046560599,16
141,189,0.032700584,20
141,199,0.041226833,11
141,201,0.04534035,13
141,202,0.038005104,20
141,207,0.029736299,17
141,234,0.039063498,14
141,239,0.0432208,17
141,243,0.036783963,42
141,253,0.043517581,15
141,258,0.049949976,14
141,259,0.042062733,10
141,279,0.03125,6
142,1,0.049118106,19
142,12,0.042922018,23
142,41,0.04914994,21
142,68,0.035818966,19
142,74,0.047352508,22
142,98,0.036023753,18
142,106,0.035014981,6
142,122,0.049208633,23
142,149,0.043475155,16
142,151,0.043779631,20
142,154,0.047453055,24
142,156,0.049596445,16
142,161,0.035522337,8
142,178,0.046321364,17
142,183,0.03125,6
142,189,0.044055506,18
142,190,0.046567761,15
142,207,0.049231985,17
142,211,0.04215345,10
142,239,0.044036805,22
142,253,0.035328945,15
142,258,0.038883928,14
142,259,0.039054809,23
142,263,0.043270427,11
143,38,0.048003394,47
143,80,0.046567761,13
143,106,0.035014981,7
143,115,0.038773005,44
143,122,0.03458428,22
143,151,0.046284806,18
143,156,0.040831206,12
143,161,0.040504447,20
143,165,0.047665193,54
143,171,0.036349068,23
143,213,0.036031686,7
143,215,0.044854352,26
143,279,0.028314055,10
144,40,0.042315275,9
144,56,0.034287968,9
144,106,0.037813753,9
144,151,0.044914498,15
144,156,0.040660723,14
144,165,0.038272896,49
144,183,0.030024314,14
144,189,0.048374241,20
144,213,0.042164931,9
144,236,0.041417643,7
144,253,0.031651166,16
144,258,0.042441676,14
144,259,0.04215345,8
145,1,0.041653495,18
145,16,0.046394498,16
145,17,0.028314055,13
145,18,0.046394498,16
145,26,0.046394498,16
145,33,0.040766169,17
145,34,0.045209851,14
145,38,0.049688435,17
145,40,0.046266017,13
145,41,0.032815859,13
145,43,0.04647841,32
145,47,0.035861684,14
145,52,0.047824791,17
145,55,0.030806628,16
145,56,0.041785168,8
145,61,0.049772255,15
145,68,0.040504447,18
145,71,0.045735927,25
145,74,0.049778433,15
145,75,0.037933462,16
145,77,0.036393034,14
145,80,0.048550746,9
145,87,0.042202934,25
145,98,0.035861684,14
145,106,0.033966233,7
145,111,0.036485725,13
145,113,0.042441676,15
145,115,0.036358131,18
145,121,0.037513386,24
145,122,0.046649187,16
145,149,0.049684336,13
145,151,0.035377968,16
145,154,0.037059068,25
145,156,0.049389389,10
145,159,0.046710479,14
145,161,0.045233807,12
145,170,0.043966472,18
145,171,0.04978077,18
145,174,0.029348472,18
145,176,0.044629111,40
145,178,0.034032584,14
145,183,0.04215345,7
145,185,0.034032584,14
145,186,0.034032584,14
145,187,0.040899498,16
145,188,0.049879839,15
145,189,0.029303072,17
145,190,0.036414147,13
145,191,0.043602458,16
145,201,0.038883928,14
145,202,0.029303072,18
145,207,0.041076903,15
145,211,0.035014981,10
145,213,0.040453603,13
145,215,0.046516318,19
145,234,0.035452173,16
145,236,0.035522337,6
145,239,0.042125836,16
145,240,0.036031686,7
145,242,0.036677119,33
145,245,0.043267971,33
145,253,0.035283723,15
145,258,0.036578478,13
145,259,0.036031686,7
146,14,0.049245173,13
146,19,0.034987599,34
146,24,0.036414147,11
146,25,0.047402776,21
146,27,0.036414147,11
146,28,0.036414147,11
146,44,0.042062733,9
146,53,0.042062733,9
146,120,0.041785168,8
146,132,0.040939581,37
146,137,0.028211367,10
146,151,0.035539315,24
146,165,0.044291039,14
146,196,0.049669536,9
146,197,0.049669536,9
146,208,0.049734598,16
146,226,0.042062733,9
146,228,0.043521835,18
146,252,0.04056125,12
146,263,0.038050209,21
146,271,0.049118106,21
146,273,0.049118106,21
146,279,0.032088734,10
147,14,0.037485928,12
147,15,0.044273374,91
147,17,0.049486381,58
147,19,0.048412402,34
147,23,0.031847832,38
147,25,0.037886753,39
147,29,0.048469342,36
147,31,0.031244542,39
147,42,0.049272276,58
147,44,0.029062813,11
147,50,0.049583657,41
147,51,0.032384627,56
147,53,0.02914264,11
147,66,0.04760502,38
147,79,0.045954405,58
147,81,0.048379121,59
147,83,0.039047895,57
147,84,0.034825227,56
147,90,0.04435771,41
147,93,0.048989237,39
147,99,0.048726056,49
147,118,0.037982635,12
147,119,0.043825584,11
147,120,0.041785168,7
147,124,0.041551068,58
147,125,0.048504731,59
147,127,0.038611862,58
147,131,0.047211442,36
147,132,0.032992817,30
147,141,0.049792448,95
147,163,0.042218466,41
147,165,0.047851563,13
147,182,0.045031417,41
147,196,0.029222538,12
147,197,0.029222538,12
147,198,0.040316641,57
147,219,0.044233447,39
147,220,0.036414147,12
147,221,0.047187855,36
147,225,0.042770571,110
147,226,0.029062813,11
147,227,0.034032584,12
147,228,0.04135891,12
147,238,0.046624975,37
147,252,0.038615529,40
147,257,0.03816072,58
147,262,0.049746371,40
147,264,0.045458751,38
147,267,0.042787172,56
147,279,0.040760254,11
148,106,0.034287968,7
148,227,0.028108799,11
148,279,0.028108799,11
149,9,0.037412507,12
149,10,0.043644911,17
149,13,0.037500793,24
149,14,0.037339124,13
149,15,0.044448365,17
149,19,0.042504909,14
149,20,0.036054868,17
149,22,0.043451534,16
149,23,0.02789199,14
149,24,0.043381259,16
149,25,0.049684336,14
149,27,0.043381259,16
149,28,0.043381259,16
149,29,0.046199325,13
149,31,0.049965536,17
149,42,0.044939656,22
149,44,0.037872545,14
149,49,0.040054805,23
149,50,0.046199325,14
149,51,0.046086233,24
149,53,0.04771488,14
149,54,0.041803069,21
149,62,0.030175493,13
149,63,0.045707348,24
149,66,0.04059623,23
149,78,0.039718004,31
149,82,0.045764509,25
149,83,0.039512077,27
149,84,0.045947637,54
149,89,0.032338053,16
149,90,0.041974801,31
149,93,0.041176842,14
149,99,0.048642718,28
149,107,0.043390333,17
149,117,0.044561482,27
149,118,0.0356919,13
149,119,0.045209851,12
149,120,0.049684336,13
149,125,0.037777606,17
149,127,0.049346107,23
149,128,0.04926997,16
149,131,0.041400445,31
149,132,0.035992645,17
149,133,0.046697186,18
149,135,0.046875,7
149,137,0.042252107,14
149,138,0.049341027,18
149,141,0.042315275,14
149,142,0.043475155,16
149,145,0.049684336,13
149,152,0.034829995,31
149,158,0.047469817,23
149,163,0.03933633,17
149,165,0.049042141,18
149,176,0.040899498,17
149,181,0.0356919,13
149,182,0.032886426,14
149,184,0.041785168,7
149,193,0.038883928,14
149,195,0.04978077,16
149,196,0.034287968,7
149,197,0.034287968,7
149,198,0.046581563,25
149,208,0.046284806,16
149,213,0.043247301,25
149,217,0.044708931,27
149,219,0.034727681,24
149,220,0.043486681,16
149,221,0.029664809,25
149,226,0.041026955,14
149,227,0.040453603,12
149,228,0.035918327,13
149,230,0.033911437,16
149,231,0.049770167,27
149,232,0.037645067,10
149,233,0.039419128,17
149,236,0.045846577,16
149,237,0.049285259,23
149,238,0.046299047,32
149,240,0.038666646,28
149,241,0.030854911,13
149,242,0.038315024,17
149,244,0.038427088,21
149,245,0.038315024,17
149,248,0.042104709,25
149,251,0.045059974,25
149,252,0.049245466,18
149,253,0.048498951,28
149,254,0.049330225,23
149,256,0.049389389,8
149,260,0.03304167,17
149,262,0.031540178,24
149,263,0.032353024,13
149,264,0.038444745,16
149,265,0.030205072,14
149,267,0.027875111,13
149,268,0.027875111,13
149,269,0.049670228,18
149,270,0.046284806,16
149,271,0.035327314,21
149,272,0.047540923,22
149,273,0.035327314,21
149,275,0.043006416,23
149,276,0.047540923,22
149,279,0.033414057,12
150,15,0.041637519,79
150,19,0.039450596,26
150,84,0.048114884,79
150,132,0.047886581,34
150,151,0.041895985,24
150,165,0.043004882,33
150,227,0.036785112,22
150,228,0.046195467,19
150,248,0.04215345,7
150,265,0.034580674,34
151,1,0.048531488,28
151,5,0.035522337,7
151,8,0.040160301,23
151,9,0.034584126,18
151,10,0.048101188,19
151,11,0.042311717,24
151,13,0.043620168,20
151,14,0.039063498,15
